game_id,data_set,date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,period,home_score,away_score,remaining_time,elapsed_time,play_length,play_id,team,event_type,assist,away,home,block,entered,left,num,opponent,outof,player,points,possession,reason,result,steal,type,shot_distance,original_x,original_y,converted_x,converted_y,description
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Mouhammadou Jaiteh,Marco Belinelli,Amar Alibegovic,Kyle Weems,Chris Wright,Jamarr Sanders,Mike Daum,Jalen Cannon,Jp Macura,1,12,16,0:03:34,0:06:26,0:00:14,207,Virtus Segafredo Bologna,miss,,,,,,,,,,Kyle Weems,0,,,missed,,Jump Shot,26.1165125751889,27,15,24.8022,7.3815,3 punti sbagliato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Mouhammadou Jaiteh,Marco Belinelli,Amar Alibegovic,Kyle Weems,Chris Wright,Jamarr Sanders,Mike Daum,Jalen Cannon,Jp Macura,1,12,16,0:03:34,0:06:26,0:00:00,208,Bertram Derthona Basket Tortona,rebound,,,,,,,,,,Chris Wright,,,,,,rebound defensive,,,,,,Rimbalzo difensivo
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Mouhammadou Jaiteh,Marco Belinelli,Amar Alibegovic,Kyle Weems,Chris Wright,Jamarr Sanders,Mike Daum,Jalen Cannon,Jp Macura,1,12,16,0:03:24,0:06:36,0:00:10,209,Bertram Derthona Basket Tortona,miss,,,,,,,,,,Mike Daum,0,,,missed,,Jump Shot,26.897542761375064,77,94,70.73219999999999,46.2574,3 punti sbagliato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Mouhammadou Jaiteh,Marco Belinelli,Amar Alibegovic,Kyle Weems,Chris Wright,Jamarr Sanders,Mike Daum,Jalen Cannon,Jp Macura,1,12,16,0:03:24,0:06:36,0:00:00,210,Bertram Derthona Basket Tortona,rebound,,,,,,,,,,Jp Macura,,,,,,rebound offensive,,,,,,Rimbalzo offensivo
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Mouhammadou Jaiteh,Marco Belinelli,Amar Alibegovic,Kyle Weems,Chris Wright,Jamarr Sanders,Mike Daum,Jalen Cannon,Jp Macura,1,12,16,0:03:17,0:06:43,0:00:07,211,Virtus Segafredo Bologna,foul,,,,,,,,Mike Daum,,Kyle Weems,,,shooting foul,,,shooting foul,,,,,,Fallo commesso
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Kyle Weems,Chris Wright,Jamarr Sanders,Mike Daum,Jalen Cannon,Jp Macura,1,12,16,0:03:17,0:06:43,0:00:00,213,Virtus Segafredo Bologna,sub,,,,,Alessandro Pajola,Mouhammadou Jaiteh,,,,Alessandro Pajola,,,,,,,,,,,,Substitution
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Chris Wright,Jamarr Sanders,Mike Daum,Jalen Cannon,Jp Macura,1,12,16,0:03:17,0:06:43,0:00:00,215,Virtus Segafredo Bologna,sub,,,,,Jakarr Sampson,Kyle Weems,,,,Jakarr Sampson,,,,,,,,,,,,Substitution
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jamarr Sanders,Mike Daum,Jalen Cannon,Jp Macura,1,12,16,0:03:17,0:06:43,0:00:00,217,Bertram Derthona Basket Tortona,sub,,,,,Ariel Filloy,Chris Wright,,,,Chris Wright,,,,,,,,,,,,Substitution
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jamarr Sanders,Mike Daum,Jalen Cannon,Bruno Mascolo,1,12,16,0:03:17,0:06:43,0:00:00,219,Bertram Derthona Basket Tortona,sub,,,,,Bruno Mascolo,Jp Macura,,,,Bruno Mascolo,,,,,,,,,,,,Substitution
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jamarr Sanders,Mike Daum,Jalen Cannon,Bruno Mascolo,1,12,17,0:03:17,0:06:43,0:00:00,221,Bertram Derthona Basket Tortona,free throw,,,,,,,1,,2,Mike Daum,1,,,made,,Free Throw 1 of 2,,,,,,Tiro libero segnato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jamarr Sanders,Mike Daum,Jalen Cannon,Bruno Mascolo,1,12,18,0:03:17,0:06:43,0:00:00,222,Bertram Derthona Basket Tortona,free throw,,,,,,,2,,2,Mike Daum,1,,,made,,Free Throw 2 of 2,,,,,,Tiro libero segnato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jamarr Sanders,Mike Daum,Jalen Cannon,Bruno Mascolo,1,15,18,0:03:03,0:06:57,0:00:14,223,Virtus Segafredo Bologna,shot,Daniel Hackett,,,,,,,,,Alessandro Pajola,3,,,made,,Jump Shot,25.556641065875617,24,11,22.0464,5.4131,3 punti segnato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jamarr Sanders,Mike Daum,Jalen Cannon,Bruno Mascolo,1,15,18,0:02:42,0:07:18,0:00:21,225,Bertram Derthona Basket Tortona,miss,,,,,,,,,,Bruno Mascolo,0,,,missed,,Jump Shot,11.388240379005003,93,27,85.4298,13.2867,2 punti sbagliato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jamarr Sanders,Mike Daum,Jalen Cannon,Bruno Mascolo,1,15,18,0:02:42,0:07:18,0:00:00,226,Bertram Derthona Basket Tortona,rebound,,,,,,,,,,Jalen Cannon,,,,,,rebound offensive,,,,,,Rimbalzo offensivo
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jamarr Sanders,Mike Daum,Jalen Cannon,Bruno Mascolo,1,15,18,0:02:35,0:07:25,0:00:07,227,Bertram Derthona Basket Tortona,miss,,,,,,,,,,Jp Macura,0,,,missed,,Jump Shot,12.19728798749952,82,41,75.3252,20.176099999999998,2 punti sbagliato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jamarr Sanders,Mike Daum,Jalen Cannon,Bruno Mascolo,1,15,18,0:02:35,0:07:25,0:00:00,228,Virtus Segafredo Bologna,rebound,,,,,,,,,,Alessandro Pajola,,,,,,rebound defensive,,,,,,Rimbalzo difensivo
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jamarr Sanders,Mike Daum,Jalen Cannon,Bruno Mascolo,1,15,18,0:02:31,0:07:29,0:00:04,229,Bertram Derthona Basket Tortona,foul,,,,,,,,Marco Belinelli,,Ariel Filloy,,,personal foul,,,personal foul,,,,,,Fallo commesso
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jp Macura,Mike Daum,Jalen Cannon,Bruno Mascolo,1,15,18,0:02:31,0:07:29,0:00:00,231,Bertram Derthona Basket Tortona,sub,,,,,Jp Macura,Jamarr Sanders,,,,Jamarr Sanders,,,,,,,,,,,,Substitution
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jp Macura,Mike Daum,Jalen Cannon,Bruno Mascolo,1,16,18,0:02:31,0:07:29,0:00:00,233,Virtus Segafredo Bologna,free throw,,,,,,,1,,2,Marco Belinelli,1,,,made,,Free Throw 1 of 2,,,,,,Tiro libero segnato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jp Macura,Mike Daum,Jalen Cannon,Bruno Mascolo,1,17,18,0:02:31,0:07:29,0:00:00,234,Virtus Segafredo Bologna,free throw,,,,,,,2,,2,Marco Belinelli,1,,,made,,Free Throw 2 of 2,,,,,,Tiro libero segnato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jp Macura,Luca Severini,Jalen Cannon,Bruno Mascolo,1,17,18,0:02:31,0:07:29,0:00:00,235,Bertram Derthona Basket Tortona,sub,,,,,Luca Severini,Mike Daum,,,,Luca Severini,,,,,,,,,,,,Substitution
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jp Macura,Luca Severini,Jalen Cannon,Bruno Mascolo,1,17,21,0:02:10,0:07:50,0:00:21,237,Bertram Derthona Basket Tortona,shot,Ariel Filloy,,,,,,,,,Luca Severini,3,,,made,,Jump Shot,26.337310755845973,68,71,62.4648,34.939099999999996,3 punti segnato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jp Macura,Luca Severini,Jalen Cannon,Bruno Mascolo,1,17,21,0:01:52,0:08:08,0:00:18,239,Bertram Derthona Basket Tortona,foul,,,,,,,,Jakarr Sampson,,Ariel Filloy,,,personal foul,,,personal foul,,,,,,Fallo commesso
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jp Macura,Luca Severini,Jalen Cannon,Bruno Mascolo,1,17,21,0:01:52,0:08:08,0:00:00,241,Virtus Segafredo Bologna,free throw,,,,,,,1,,2,Jakarr Sampson,0,,,missed,,Free Throw 1 of 2,,,,,,Tiro libero sbagliato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jp Macura,Luca Severini,Jalen Cannon,Bruno Mascolo,1,18,21,0:01:52,0:08:08,0:00:00,242,Virtus Segafredo Bologna,free throw,,,,,,,2,,2,Jakarr Sampson,1,,,made,,Free Throw 2 of 2,,,,,,Tiro libero segnato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jp Macura,Luca Severini,Jalen Cannon,Bruno Mascolo,1,18,24,0:01:42,0:08:18,0:00:10,243,Bertram Derthona Basket Tortona,shot,,,,,,,,,,Ariel Filloy,3,,,made,,Jump Shot,27.729042686144073,65,63,59.708999999999996,31.002299999999998,3 punti segnato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jp Macura,Luca Severini,Jalen Cannon,Bruno Mascolo,1,20,24,0:01:28,0:08:32,0:00:14,244,Virtus Segafredo Bologna,shot,,,,,,,,,,Daniel Hackett,2,,,made,,Jump Shot,18.909983402689704,25,63,22.965,31.002299999999998,2 punti segnato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jp Macura,Luca Severini,Jalen Cannon,Bruno Mascolo,1,20,24,0:01:14,0:08:46,0:00:14,245,Bertram Derthona Basket Tortona,miss,,,,,,,,,,Ariel Filloy,0,,,missed,,Jump Shot,25.031297121803334,79,8,72.5694,3.9368,3 punti sbagliato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jp Macura,Luca Severini,Jalen Cannon,Bruno Mascolo,1,20,24,0:01:14,0:08:46,0:00:00,246,Bertram Derthona Basket Tortona,rebound,,,,,,,,,,Jp Macura,,,,,,rebound offensive,,,,,,Rimbalzo offensivo
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jp Macura,Luca Severini,Jalen Cannon,Bruno Mascolo,1,20,24,0:01:04,0:08:56,0:00:10,247,Bertram Derthona Basket Tortona,turnover,,,,,,,,,,Bruno Mascolo,,,lost ball,,Marco Belinelli,lost ball,,,,,,Palla persa
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jp Macura,Luca Severini,Jalen Cannon,Bruno Mascolo,1,20,24,0:00:57,0:09:03,0:00:07,249,Virtus Segafredo Bologna,miss,,,,,,,,,,Daniel Hackett,0,,,missed,,Jump Shot,24.868235772567377,30,72,27.558,35.4312,3 punti sbagliato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jp Macura,Luca Severini,Jalen Cannon,Bruno Mascolo,1,20,24,0:00:57,0:09:03,0:00:00,250,Bertram Derthona Basket Tortona,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,Rimbalzi difensivi di squadra
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jp Macura,Luca Severini,Jalen Cannon,Bruno Mascolo,1,20,24,0:00:57,0:09:03,0:00:00,251,Virtus Segafredo Bologna,foul,,,,,,,,Jp Macura,,Jakarr Sampson,,,personal foul,,,personal foul,,,,,,Fallo commesso
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jp Macura,Luca Severini,Jalen Cannon,Bruno Mascolo,1,20,25,0:00:57,0:09:03,0:00:00,253,Bertram Derthona Basket Tortona,free throw,,,,,,,1,,2,Jp Macura,1,,,made,,Free Throw 1 of 2,,,,,,Tiro libero segnato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jp Macura,Luca Severini,Jalen Cannon,Bruno Mascolo,1,20,26,0:00:57,0:09:03,0:00:00,254,Bertram Derthona Basket Tortona,free throw,,,,,,,2,,2,Jp Macura,1,,,made,,Free Throw 2 of 2,,,,,,Tiro libero segnato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jp Macura,Luca Severini,Jalen Cannon,Bruno Mascolo,1,20,26,0:00:41,0:09:19,0:00:16,255,Virtus Segafredo Bologna,miss,,,,,,,,,,Alessandro Pajola,0,,,missed,,Layup,5.044156703553134,3,41,2.7558,20.176099999999998,2 punti sbagliato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jp Macura,Luca Severini,Jalen Cannon,Bruno Mascolo,1,20,26,0:00:41,0:09:19,0:00:00,256,Bertram Derthona Basket Tortona,rebound,,,,,,,,,,Jalen Cannon,,,,,,rebound defensive,,,,,,Rimbalzo difensivo
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jp Macura,Luca Severini,Jalen Cannon,Bruno Mascolo,1,20,26,0:00:34,0:09:26,0:00:07,257,Bertram Derthona Basket Tortona,miss,,,,,,,,,,Bruno Mascolo,0,,,missed,,Layup,5.814647690101266,91,40,83.5926,19.683999999999997,2 punti sbagliato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jp Macura,Luca Severini,Jalen Cannon,Bruno Mascolo,1,20,26,0:00:34,0:09:26,0:00:00,258,Virtus Segafredo Bologna,rebound,,,,,,,,,,Daniel Hackett,,,,,,rebound defensive,,,,,,Rimbalzo difensivo
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jp Macura,Luca Severini,Jalen Cannon,Bruno Mascolo,1,20,26,0:00:29,0:09:31,0:00:05,259,Virtus Segafredo Bologna,foul,,,,,,,,,,Jakarr Sampson,,,offensive foul,,,offensive foul,,,,,,Fallo commesso
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Jakarr Sampson,Ariel Filloy,Jp Macura,Luca Severini,Jalen Cannon,Bruno Mascolo,1,20,26,0:00:29,0:09:31,0:00:00,260,Virtus Segafredo Bologna,turnover,,,,,,,,Jalen Cannon,,Jakarr Sampson,,,,,,,,,,,,Palla persa
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Mouhammadou Jaiteh,Ariel Filloy,Jp Macura,Luca Severini,Jalen Cannon,Bruno Mascolo,1,20,26,0:00:29,0:09:31,0:00:00,262,Virtus Segafredo Bologna,sub,,,,,Mouhammadou Jaiteh,Jakarr Sampson,,,,Mouhammadou Jaiteh,,,,,,,,,,,,Substitution
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Mouhammadou Jaiteh,Ariel Filloy,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Bruno Mascolo,1,20,26,0:00:29,0:09:31,0:00:00,264,Bertram Derthona Basket Tortona,sub,,,,,Riccardo Tavernelli,Jp Macura,,,,Riccardo Tavernelli,,,,,,,,,,,,Substitution
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Mouhammadou Jaiteh,Ariel Filloy,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Bruno Mascolo,1,20,26,0:00:11,0:09:49,0:00:18,266,Bertram Derthona Basket Tortona,miss,,,,,,,,,,Ariel Filloy,0,,,missed,,Fadeaway Jumper,10.572176084893783,89,31,81.7554,15.255099999999999,2 punti sbagliato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Mouhammadou Jaiteh,Ariel Filloy,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Bruno Mascolo,1,20,26,0:00:11,0:09:49,0:00:00,267,Bertram Derthona Basket Tortona,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,Rimbalzi offensivi di squadra
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Mouhammadou Jaiteh,Jp Macura,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Bruno Mascolo,1,20,26,0:00:11,0:09:49,0:00:00,268,Bertram Derthona Basket Tortona,sub,,,,,Jp Macura,Ariel Filloy,,,,Ariel Filloy,,,,,,,,,,,,Substitution
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Mouhammadou Jaiteh,Jp Macura,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Bruno Mascolo,1,20,26,0:00:07,0:09:53,0:00:04,270,Bertram Derthona Basket Tortona,miss,,,,,,,,,,Bruno Mascolo,0,,,missed,,Jump Shot,11.730425098861506,86,68,78.9996,33.4628,2 punti sbagliato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Mouhammadou Jaiteh,Jp Macura,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Bruno Mascolo,1,20,26,0:00:07,0:09:53,0:00:00,271,Virtus Segafredo Bologna,rebound,,,,,,,,,,Daniel Hackett,,,,,,rebound defensive,,,,,,Rimbalzo difensivo
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Mouhammadou Jaiteh,Jp Macura,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Bruno Mascolo,1,20,26,0:00:00,0:10:00,0:00:07,272,Virtus Segafredo Bologna,miss,,,,,,,,,,Marco Belinelli,0,,,missed,,Jump Shot,26.91932393003212,29,83,26.6394,40.8443,3 punti sbagliato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Amar Alibegovic,Mouhammadou Jaiteh,Jp Macura,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Bruno Mascolo,1,20,26,0:00:00,0:10:00,0:00:00,273,,end of period,,,,,,,,,,,,,,,,end of period,,,,,,Fine Tempo
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Tornike Shengelia,Mouhammadou Jaiteh,Jp Macura,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Bruno Mascolo,2,20,26,0:10:00,0:00:00,0:00:00,274,Virtus Segafredo Bologna,sub,,,,,Tornike Shengelia,Amar Alibegovic,,,,Amar Alibegovic,,,,,,,,,,,,Substitution
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Tornike Shengelia,Mouhammadou Jaiteh,Jamarr Sanders,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Bruno Mascolo,2,20,26,0:10:00,0:00:00,0:00:00,276,Bertram Derthona Basket Tortona,sub,,,,,Jamarr Sanders,Jp Macura,,,,Jamarr Sanders,,,,,,,,,,,,Substitution
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Tornike Shengelia,Mouhammadou Jaiteh,Jamarr Sanders,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Bruno Mascolo,2,20,26,0:10:00,0:00:00,0:00:00,278,,start of period,,,,,,,,,,,,,,,,start of period,,,,,,Inizio Tempo
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Tornike Shengelia,Mouhammadou Jaiteh,Jamarr Sanders,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Bruno Mascolo,2,20,26,0:09:49,0:00:11,0:00:11,279,Bertram Derthona Basket Tortona,foul,,,,,,,,Mouhammadou Jaiteh,,Jalen Cannon,,,personal foul,,,personal foul,,,,,,Fallo commesso
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Tornike Shengelia,Mouhammadou Jaiteh,Jamarr Sanders,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Bruno Mascolo,2,20,26,0:09:35,0:00:25,0:00:25,281,Virtus Segafredo Bologna,turnover,,,,,,,,,,,,,,,,,,,,,,Palle perse di squadra
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Tornike Shengelia,Mouhammadou Jaiteh,Jamarr Sanders,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Bruno Mascolo,2,20,26,0:09:24,0:00:36,0:00:36,282,Bertram Derthona Basket Tortona,miss,,,,,,,,,,Jamarr Sanders,0,,,missed,,Fadeaway Jumper,15.424608165201477,88,79,80.8368,38.8759,2 punti sbagliato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Alessandro Pajola,Marco Belinelli,Tornike Shengelia,Mouhammadou Jaiteh,Jamarr Sanders,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Bruno Mascolo,2,20,26,0:09:24,0:00:36,0:00:36,283,Bertram Derthona Basket Tortona,rebound,,,,,,,,,,Bruno Mascolo,,,,,,rebound offensive,,,,,,Rimbalzo offensivo
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Mouhammadou Jaiteh,Jamarr Sanders,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Bruno Mascolo,2,20,26,0:09:20,0:00:40,0:00:40,286,Virtus Segafredo Bologna,sub,,,,,Niccolò Mannion,Alessandro Pajola,,,,Niccolò Mannion,,,,,,,,,,,,Substitution
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Mouhammadou Jaiteh,Jamarr Sanders,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Bruno Mascolo,2,20,26,0:09:18,0:00:42,0:00:42,284,Virtus Segafredo Bologna,foul,,,,,,,,Riccardo Tavernelli,,Alessandro Pajola,,,personal foul,,,personal foul,,,,,,Fallo commesso
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Mouhammadou Jaiteh,Jamarr Sanders,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Bruno Mascolo,2,20,26,0:09:07,0:00:53,0:00:53,288,Bertram Derthona Basket Tortona,miss,,,,,,,,,,Bruno Mascolo,0,,,missed,,Jump Shot,26.26347700914713,79,5,72.5694,2.4604999999999997,3 punti sbagliato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Mouhammadou Jaiteh,Jamarr Sanders,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Bruno Mascolo,2,20,26,0:09:07,0:00:53,0:00:53,289,Bertram Derthona Basket Tortona,rebound,,,,,,,,,,Riccardo Tavernelli,,,,,,rebound offensive,,,,,,Rimbalzo offensivo
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Mouhammadou Jaiteh,Jamarr Sanders,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Bruno Mascolo,2,20,26,0:08:59,0:01:01,0:01:01,290,Bertram Derthona Basket Tortona,miss,,,,,,,,,,Luca Severini,0,,,missed,,Jump Shot,24.826059217080754,76,13,69.8136,6.3972999999999995,3 punti sbagliato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Mouhammadou Jaiteh,Jamarr Sanders,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Bruno Mascolo,2,20,26,0:08:59,0:01:01,0:01:01,291,Virtus Segafredo Bologna,rebound,,,,,,,,,,Marco Belinelli,,,,,,rebound defensive,,,,,,Rimbalzo difensivo
